"id","date","treasure_g","site"
"M155",2021-02-12,493.780332022631,"Gringotts"
"F157",2021-02-12,195.861256400277,"Gringotts"
"F159",2021-02-12,188.799758869104,"Gringotts"
"M161",2021-02-12,64.0195895454472,"Gringotts"
"F162",2021-02-12,46.0620147633319,"Gringotts"
"F052",2021-02-12,235.224084267825,"Hogsmeade"
"F056",2021-02-12,90.5728061094989,"Hogsmeade"
"F058",2021-02-12,438.855735877219,"Hogsmeade"
"F062",2021-02-12,128.636140875951,"Hogsmeade"
"M068",2021-02-12,159.228332767937,"Hogsmeade"
"M077",2021-02-12,180.147877487576,"Hogsmeade"
"F079",2021-02-12,181.741991729658,"Hogsmeade"
"F091",2021-02-12,261.304181966915,"Hogsmeade"
"M097",2021-02-12,198.233103515419,"Hogsmeade"
"M114",2021-02-12,200.315320124703,"Hogsmeade"
"M117",2021-02-12,398.497621222101,"Hogsmeade"
"F118",2021-02-12,207.437151116259,"Hogsmeade"
"M120",2021-02-12,2462.90660422377,"Hogsmeade"
"M126",2021-02-12,77.8195446245128,"Hogsmeade"
"F135",2021-02-12,31.5458805840767,"Hogsmeade"
"M141",2021-02-12,NA,"Hogsmeade"
"M153",2021-02-12,1554.79122190252,"Hogsmeade"
"F156",2021-02-12,97.818036286114,"Hogsmeade"
"M160",2021-02-12,1971.81926376126,"Hogsmeade"
"M163",2021-02-12,245.968965275099,"Hogsmeade"
"M006",2021-02-19,239.174557019377,"Diagon Alley"
"M017",2021-02-19,972.658331140457,"Diagon Alley"
"F070",2021-02-19,1073.6141052439,"Diagon Alley"
"F071",2021-02-19,303.044189562826,"Diagon Alley"
"M111",2021-02-19,420.3758664966,"Diagon Alley"
"F143",2021-02-19,139.209362713206,"Diagon Alley"
"M146",2021-02-19,220.729972752747,"Diagon Alley"
"F152",2021-02-19,NA,"Diagon Alley"
"F158",2021-02-19,NA,"Diagon Alley"
"M016",2021-02-19,48.2591387803194,"Forbidden Forest"
"M027",2021-02-19,112.54891566994,"Forbidden Forest"
"F030",2021-02-19,116.518144348902,"Forbidden Forest"
"M039",2021-02-19,451.35994984631,"Forbidden Forest"
"F083",2021-02-19,78.179145688897,"Forbidden Forest"
"M085",2021-02-19,49.6076088191098,"Forbidden Forest"
"F087",2021-02-19,744.514307998435,"Forbidden Forest"
"F090",2021-02-19,109.554508120728,"Forbidden Forest"
"M092",2021-02-19,258.268046068241,"Forbidden Forest"
"M098",2021-02-19,249.429506202048,"Forbidden Forest"
"F110",2021-02-19,87.3542933919987,"Forbidden Forest"
"F115",2021-02-19,98.653888301814,"Forbidden Forest"
"F121",2021-02-19,342.691793457891,"Forbidden Forest"
"M123",2021-02-19,169.806611183375,"Forbidden Forest"
"M124",2021-02-19,227.788925507212,"Forbidden Forest"
"F127",2021-02-19,62.0525406312295,"Forbidden Forest"
"F128",2021-02-19,39.9207950848163,"Forbidden Forest"
"F137",2021-02-19,60.2776821391281,"Forbidden Forest"
"M138",2021-02-19,NA,"Forbidden Forest"
"F140",2021-02-19,84.8659922164595,"Forbidden Forest"
"M149",2021-02-19,87.3111112680169,"Forbidden Forest"
"F151",2021-02-19,121.528520989859,"Forbidden Forest"
"F032",2021-02-19,147.893595875369,"Gringotts"
"F036",2021-02-19,149.985104276863,"Gringotts"
"M045",2021-02-19,163.186599808019,"Gringotts"
"M048",2021-02-19,248.666242080723,"Gringotts"
"M050",2021-02-19,123.143467307772,"Gringotts"
"M057",2021-02-19,313.729168072878,"Gringotts"
"F063",2021-02-19,221.888056368123,"Gringotts"
"F066",2021-02-19,324.131460071266,"Gringotts"
"F073",2021-02-19,938.129219513825,"Gringotts"
"M075",2021-02-19,114.023865308011,"Gringotts"
"F081",2021-02-19,346.285160231224,"Gringotts"
"F084",2021-02-19,173.298918996475,"Gringotts"
"F086",2021-02-19,36.6035415309832,"Gringotts"
"M089",2021-02-19,701.567690187787,"Gringotts"
"F093",2021-02-19,479.857895042973,"Gringotts"
"F095",2021-02-19,952.659028337481,"Gringotts"
"F096",2021-02-19,80.2179083764464,"Gringotts"
"M105",2021-02-19,NA,"Gringotts"
"F106",2021-02-19,146.71453061044,"Gringotts"
"F107",2021-02-19,465.269053778715,"Gringotts"
"F109",2021-02-19,468.458039869404,"Gringotts"
"M119",2021-02-19,337.441224390289,"Gringotts"
"M122",2021-02-19,NA,"Gringotts"
"F129",2021-02-19,577.331276798547,"Gringotts"
"F132",2021-02-19,366.049862204069,"Gringotts"
"M133",2021-02-19,112.728759099137,"Gringotts"
"M139",2021-02-19,132.303556118919,"Gringotts"
"M142",2021-02-19,93.9602664459071,"Gringotts"
"F144",2021-02-19,456.397533113821,"Gringotts"
"F145",2021-02-19,NA,"Gringotts"
"M147",2021-02-19,171.705082809162,"Gringotts"
"F148",2021-02-19,219.905975977439,"Gringotts"
"F150",2021-02-19,333.477709898247,"Gringotts"
"F154",2021-02-19,NA,"Gringotts"
"M155",2021-02-19,469.590824830399,"Gringotts"
"F157",2021-02-19,114.198363279266,"Gringotts"
"F159",2021-02-19,174.968420194623,"Gringotts"
"M161",2021-02-19,32.2189937946051,"Gringotts"
"F162",2021-02-19,70.4694391032817,"Gringotts"
"F052",2021-02-19,276.256477077784,"Hogsmeade"
"F056",2021-02-19,200.262578620124,"Hogsmeade"
"F058",2021-02-19,235.270503239264,"Hogsmeade"
"F062",2021-02-19,136.962629392514,"Hogsmeade"
"M068",2021-02-19,270.035511827127,"Hogsmeade"
"M077",2021-02-19,168.154584516898,"Hogsmeade"
"F079",2021-02-19,256.182959413485,"Hogsmeade"
"F091",2021-02-19,440.899095817242,"Hogsmeade"
"M097",2021-02-19,176.869895789213,"Hogsmeade"
"M114",2021-02-19,79.0395503696524,"Hogsmeade"
"M117",2021-02-19,381.385325014625,"Hogsmeade"
"F118",2021-02-19,122.457229526075,"Hogsmeade"
"M120",2021-02-19,2230.80439410284,"Hogsmeade"
"M126",2021-02-19,126.09521991362,"Hogsmeade"
"F135",2021-02-19,83.0979290123214,"Hogsmeade"
"M141",2021-02-19,748.309974707458,"Hogsmeade"
"M153",2021-02-19,1891.56176311741,"Hogsmeade"
"F156",2021-02-19,82.6072927589841,"Hogsmeade"
"M160",2021-02-19,1511.10853040052,"Hogsmeade"
"M163",2021-02-19,265.862081262354,"Hogsmeade"
"M006",2021-02-26,487.227140107466,"Diagon Alley"
"M017",2021-02-26,709.62006793699,"Diagon Alley"
"F070",2021-02-26,356.741673380618,"Diagon Alley"
"F071",2021-02-26,250.061224774879,"Diagon Alley"
"M111",2021-02-26,693.738913000501,"Diagon Alley"
"F143",2021-02-26,142.617129555811,"Diagon Alley"
"M146",2021-02-26,307.962906301148,"Diagon Alley"
"F152",2021-02-26,168.814264754762,"Diagon Alley"
"F158",2021-02-26,647.952166854801,"Diagon Alley"
"M016",2021-02-26,97.495271703108,"Forbidden Forest"
"M027",2021-02-26,63.8385632084289,"Forbidden Forest"
"F030",2021-02-26,101.810555329879,"Forbidden Forest"
"M039",2021-02-26,305.122550149761,"Forbidden Forest"
"F083",2021-02-26,47.3514842515368,"Forbidden Forest"
"M085",2021-02-26,37.4621424279717,"Forbidden Forest"
"F087",2021-02-26,661.232472423013,"Forbidden Forest"
"F090",2021-02-26,102.725830895073,"Forbidden Forest"
"M092",2021-02-26,206.969721341931,"Forbidden Forest"
"M098",2021-02-26,190.547692492286,"Forbidden Forest"
"F110",2021-02-26,35.758822603808,"Forbidden Forest"
"F115",2021-02-26,NA,"Forbidden Forest"
"F121",2021-02-26,257.11796083418,"Forbidden Forest"
"M123",2021-02-26,289.320364481972,"Forbidden Forest"
"M124",2021-02-26,128.957938515584,"Forbidden Forest"
"F127",2021-02-26,62.7647383285888,"Forbidden Forest"
"F128",2021-02-26,19.0432096282758,"Forbidden Forest"
"F137",2021-02-26,77.5534343993842,"Forbidden Forest"
"M138",2021-02-26,138.844793088492,"Forbidden Forest"
"F140",2021-02-26,NA,"Forbidden Forest"
"M149",2021-02-26,125.420606442606,"Forbidden Forest"
"F151",2021-02-26,99.7557510918782,"Forbidden Forest"
"F032",2021-02-26,204.919740679178,"Gringotts"
"F036",2021-02-26,115.555791764045,"Gringotts"
"M045",2021-02-26,429.602791679371,"Gringotts"
"M048",2021-02-26,281.057422280477,"Gringotts"
"M050",2021-02-26,114.507295426097,"Gringotts"
"M057",2021-02-26,537.426112606162,"Gringotts"
"F063",2021-02-26,243.62216133054,"Gringotts"
"F066",2021-02-26,177.702735298219,"Gringotts"
"F073",2021-02-26,1163.64370994009,"Gringotts"
"M075",2021-02-26,65.9684643462228,"Gringotts"
"F081",2021-02-26,381.931151007865,"Gringotts"
"F084",2021-02-26,308.878267243257,"Gringotts"
"F086",2021-02-26,45.6584733611918,"Gringotts"
"M089",2021-02-26,577.392411965634,"Gringotts"
"F093",2021-02-26,387.521565769523,"Gringotts"
"F095",2021-02-26,363.727752200914,"Gringotts"
"F096",2021-02-26,55.9516271832172,"Gringotts"
"M105",2021-02-26,523.820992953064,"Gringotts"
"F106",2021-02-26,194.919483006997,"Gringotts"
"F107",2021-02-26,381.478334211848,"Gringotts"
"F109",2021-02-26,314.405854366564,"Gringotts"
"M119",2021-02-26,512.74374773828,"Gringotts"
"M122",2021-02-26,283.681542564258,"Gringotts"
"F129",2021-02-26,610.498736389044,"Gringotts"
"F132",2021-02-26,209.590928897852,"Gringotts"
"M133",2021-02-26,66.7826255928044,"Gringotts"
"M139",2021-02-26,438.074731898179,"Gringotts"
"M142",2021-02-26,157.995429520708,"Gringotts"
"F144",2021-02-26,649.809158594888,"Gringotts"
"F145",2021-02-26,213.74326428518,"Gringotts"
"M147",2021-02-26,271.698960190481,"Gringotts"
"F148",2021-02-26,334.860569453055,"Gringotts"
"F150",2021-02-26,266.21528971166,"Gringotts"
"F154",2021-02-26,NA,"Gringotts"
"M155",2021-02-26,553.931970440789,"Gringotts"
"F157",2021-02-26,78.7108648543789,"Gringotts"
"F159",2021-02-26,127.242424736407,"Gringotts"
"M161",2021-02-26,72.146561622395,"Gringotts"
"F162",2021-02-26,105.099664176501,"Gringotts"
"F052",2021-02-26,230.602418604037,"Hogsmeade"
"F056",2021-02-26,84.5403162670171,"Hogsmeade"
"F058",2021-02-26,345.77968249575,"Hogsmeade"
"F062",2021-02-26,115.726448379323,"Hogsmeade"
"M068",2021-02-26,124.465103760992,"Hogsmeade"
"M077",2021-02-26,81.3619179910213,"Hogsmeade"
"F079",2021-02-26,147.787301540728,"Hogsmeade"
"F091",2021-02-26,238.574315477067,"Hogsmeade"
"M097",2021-02-26,219.112045235348,"Hogsmeade"
"M114",2021-02-26,183.253323398159,"Hogsmeade"
"M117",2021-02-26,173.920788033102,"Hogsmeade"
"F118",2021-02-26,152.655785434208,"Hogsmeade"
"M120",2021-02-26,2263.06593536973,"Hogsmeade"
"M126",2021-02-26,78.3536164352941,"Hogsmeade"
"F135",2021-02-26,56.6446770561546,"Hogsmeade"
"M141",2021-02-26,352.853284051006,"Hogsmeade"
"M153",2021-02-26,1542.23862838802,"Hogsmeade"
"F156",2021-02-26,107.218241078844,"Hogsmeade"
"M160",2021-02-26,3327.64097741259,"Hogsmeade"
"M163",2021-02-26,621.562748178441,"Hogsmeade"
"M006",2021-03-05,330.067019473946,"Diagon Alley"
"M017",2021-03-05,887.047373125388,"Diagon Alley"
"F070",2021-03-05,452.780010278583,"Diagon Alley"
"F071",2021-03-05,515.792098260391,"Diagon Alley"
"M111",2021-03-05,645.930886522414,"Diagon Alley"
"F143",2021-03-05,80.2021549564536,"Diagon Alley"
"M146",2021-03-05,660.366482465358,"Diagon Alley"
"F152",2021-03-05,197.751165900732,"Diagon Alley"
"F158",2021-03-05,NA,"Diagon Alley"
"M016",2021-03-05,NA,"Forbidden Forest"
"M027",2021-03-05,131.322136664157,"Forbidden Forest"
"F030",2021-03-05,92.670998325515,"Forbidden Forest"
"M039",2021-03-05,533.928768994991,"Forbidden Forest"
"F083",2021-03-05,43.181348212519,"Forbidden Forest"
"M085",2021-03-05,54.1933091823539,"Forbidden Forest"
"F087",2021-03-05,493.378249722942,"Forbidden Forest"
"F090",2021-03-05,93.7957270662481,"Forbidden Forest"
"M092",2021-03-05,365.515439070572,"Forbidden Forest"
"M098",2021-03-05,333.905823219994,"Forbidden Forest"
"F110",2021-03-05,158.363937562405,"Forbidden Forest"
"F115",2021-03-05,168.642606413589,"Forbidden Forest"
"F121",2021-03-05,206.360326376859,"Forbidden Forest"
"M123",2021-03-05,327.026651403718,"Forbidden Forest"
"M124",2021-03-05,141.079691797702,"Forbidden Forest"
"F127",2021-03-05,42.2243585657708,"Forbidden Forest"
"F128",2021-03-05,51.6724043562788,"Forbidden Forest"
"F137",2021-03-05,82.9139600162793,"Forbidden Forest"
"M138",2021-03-05,111.031880868621,"Forbidden Forest"
"F140",2021-03-05,26.7444849504513,"Forbidden Forest"
"M149",2021-03-05,117.649301690993,"Forbidden Forest"
"F151",2021-03-05,97.9778896658395,"Forbidden Forest"
"F032",2021-03-05,147.563544753935,"Gringotts"
"F036",2021-03-05,92.6550857831467,"Gringotts"
"M045",2021-03-05,416.684685602193,"Gringotts"
"M048",2021-03-05,334.300650688671,"Gringotts"
"M050",2021-03-05,132.678334734248,"Gringotts"
"M057",2021-03-05,331.072283763077,"Gringotts"
"F063",2021-03-05,428.223749591833,"Gringotts"
"F066",2021-03-05,93.658103114273,"Gringotts"
"F073",2021-03-05,809.482390355225,"Gringotts"
"M075",2021-03-05,134.375802300694,"Gringotts"
"F081",2021-03-05,471.781195523469,"Gringotts"
"F084",2021-03-05,189.632888088043,"Gringotts"
"F086",2021-03-05,89.9773931453409,"Gringotts"
"M089",2021-03-05,1612.45517918043,"Gringotts"
"F093",2021-03-05,343.734372177707,"Gringotts"
"F095",2021-03-05,394.936726149989,"Gringotts"
"F096",2021-03-05,52.1480303544309,"Gringotts"
"M105",2021-03-05,NA,"Gringotts"
"F106",2021-03-05,229.032816982056,"Gringotts"
"F107",2021-03-05,244.389224693856,"Gringotts"
"F109",2021-03-05,906.230378038538,"Gringotts"
"M119",2021-03-05,310.46114632353,"Gringotts"
"M122",2021-03-05,245.508312158193,"Gringotts"
"F129",2021-03-05,668.211364132521,"Gringotts"
"F132",2021-03-05,333.303419933973,"Gringotts"
"M133",2021-03-05,40.1358999257516,"Gringotts"
"M139",2021-03-05,233.905191238936,"Gringotts"
"M142",2021-03-05,158.429519678639,"Gringotts"
"F144",2021-03-05,1200.70895204289,"Gringotts"
"F145",2021-03-05,109.185100655255,"Gringotts"
"M147",2021-03-05,299.044880035199,"Gringotts"
"F148",2021-03-05,419.819768612826,"Gringotts"
"F150",2021-03-05,178.958633614183,"Gringotts"
"F154",2021-03-05,698.233638568071,"Gringotts"
"M155",2021-03-05,367.672765883014,"Gringotts"
"F157",2021-03-05,161.649195894353,"Gringotts"
"F159",2021-03-05,143.866219538563,"Gringotts"
"M161",2021-03-05,63.7205188166655,"Gringotts"
"F162",2021-03-05,88.6720022012925,"Gringotts"
"F052",2021-03-05,254.427273039209,"Hogsmeade"
"F056",2021-03-05,177.128189438364,"Hogsmeade"
"F058",2021-03-05,285.900508045665,"Hogsmeade"
"F062",2021-03-05,121.639309042434,"Hogsmeade"
"M068",2021-03-05,94.6918027194162,"Hogsmeade"
"M077",2021-03-05,78.5843839678196,"Hogsmeade"
"F079",2021-03-05,NA,"Hogsmeade"
"F091",2021-03-05,236.615012830841,"Hogsmeade"
"M097",2021-03-05,174.975073969465,"Hogsmeade"
"M114",2021-03-05,121.833203396625,"Hogsmeade"
"M117",2021-03-05,326.948820423892,"Hogsmeade"
"F118",2021-03-05,257.354342059612,"Hogsmeade"
"M120",2021-03-05,1465.03401505567,"Hogsmeade"
"M126",2021-03-05,58.1308385956738,"Hogsmeade"
"F135",2021-03-05,42.0443684071575,"Hogsmeade"
"M141",2021-03-05,433.39509387904,"Hogsmeade"
"M153",2021-03-05,2303.18350179246,"Hogsmeade"
"F156",2021-03-05,70.8284942228202,"Hogsmeade"
"M160",2021-03-05,3953.91650811295,"Hogsmeade"
"M163",2021-03-05,582.786380581116,"Hogsmeade"
"M006",2021-03-12,244.959767521129,"Diagon Alley"
"M017",2021-03-12,801.147026857356,"Diagon Alley"
"F070",2021-03-12,639.577304850576,"Diagon Alley"
"F071",2021-03-12,265.992030976237,"Diagon Alley"
"M111",2021-03-12,788.449788989626,"Diagon Alley"
"F143",2021-03-12,NA,"Diagon Alley"
"M146",2021-03-12,257.625392627431,"Diagon Alley"
"F152",2021-03-12,313.202736039747,"Diagon Alley"
"F158",2021-03-12,574.379444762044,"Diagon Alley"
"M016",2021-03-12,69.8175535866824,"Forbidden Forest"
"M027",2021-03-12,90.9207678003055,"Forbidden Forest"
"F030",2021-03-12,136.560981843536,"Forbidden Forest"
"M039",2021-03-12,NA,"Forbidden Forest"
"F083",2021-03-12,81.3252034828126,"Forbidden Forest"
"M085",2021-03-12,65.237430001822,"Forbidden Forest"
"F087",2021-03-12,329.303742407617,"Forbidden Forest"
"F090",2021-03-12,44.7266728552757,"Forbidden Forest"
"M092",2021-03-12,142.379289683457,"Forbidden Forest"
"M098",2021-03-12,191.51025204978,"Forbidden Forest"
"F110",2021-03-12,NA,"Forbidden Forest"
"F115",2021-03-12,192.137383946682,"Forbidden Forest"
"F121",2021-03-12,209.029170773875,"Forbidden Forest"
"M123",2021-03-12,154.31209633085,"Forbidden Forest"
"M124",2021-03-12,NA,"Forbidden Forest"
"F127",2021-03-12,41.5135158427201,"Forbidden Forest"
"F128",2021-03-12,50.3359175798271,"Forbidden Forest"
"F137",2021-03-12,50.0333795085004,"Forbidden Forest"
"M138",2021-03-12,115.536392933893,"Forbidden Forest"
"F140",2021-03-12,NA,"Forbidden Forest"
"M149",2021-03-12,71.6061061658171,"Forbidden Forest"
"F151",2021-03-12,136.136773101727,"Forbidden Forest"
"F032",2021-03-12,NA,"Gringotts"
"F036",2021-03-12,193.852847769084,"Gringotts"
"M045",2021-03-12,180.724652863088,"Gringotts"
"M048",2021-03-12,283.631083787321,"Gringotts"
"M050",2021-03-12,78.6930235709209,"Gringotts"
"M057",2021-03-12,565.623114539064,"Gringotts"
"F063",2021-03-12,360.251126725054,"Gringotts"
"F066",2021-03-12,96.5870242759543,"Gringotts"
"F073",2021-03-12,770.700922184166,"Gringotts"
"M075",2021-03-12,69.6530319800228,"Gringotts"
"F081",2021-03-12,584.021205791262,"Gringotts"
"F084",2021-03-12,139.534923199222,"Gringotts"
"F086",2021-03-12,71.4882473954568,"Gringotts"
"M089",2021-03-12,775.234937596079,"Gringotts"
"F093",2021-03-12,239.548722799771,"Gringotts"
"F095",2021-03-12,361.038909654641,"Gringotts"
"F096",2021-03-12,40.1579966866763,"Gringotts"
"M105",2021-03-12,247.70568988754,"Gringotts"
"F106",2021-03-12,197.541702818758,"Gringotts"
"F107",2021-03-12,190.571628884145,"Gringotts"
"F109",2021-03-12,422.210261056125,"Gringotts"
"M119",2021-03-12,339.338257960127,"Gringotts"
"M122",2021-03-12,260.710509717094,"Gringotts"
"F129",2021-03-12,358.45818195259,"Gringotts"
"F132",2021-03-12,214.131681266754,"Gringotts"
"M133",2021-03-12,69.5362312273538,"Gringotts"
"M139",2021-03-12,342.480074011852,"Gringotts"
"M142",2021-03-12,164.780262894327,"Gringotts"
"F144",2021-03-12,418.758216821485,"Gringotts"
"F145",2021-03-12,234.949785817156,"Gringotts"
"M147",2021-03-12,224.59474912757,"Gringotts"
"F148",2021-03-12,513.391545854297,"Gringotts"
"F150",2021-03-12,196.206098858688,"Gringotts"
"F154",2021-03-12,894.282753289342,"Gringotts"
"M155",2021-03-12,385.08697531297,"Gringotts"
"F157",2021-03-12,131.857891224817,"Gringotts"
"F159",2021-03-12,87.4635963836679,"Gringotts"
"M161",2021-03-12,50.1778026827307,"Gringotts"
"F162",2021-03-12,66.8845780062654,"Gringotts"
"F052",2021-03-12,305.624757557099,"Hogsmeade"
"F056",2021-03-12,101.066809341114,"Hogsmeade"
"F058",2021-03-12,331.52197413679,"Hogsmeade"
"F062",2021-03-12,230.996995333072,"Hogsmeade"
"M068",2021-03-12,163.717415601262,"Hogsmeade"
"M077",2021-03-12,54.8913325599774,"Hogsmeade"
"F079",2021-03-12,182.765534422324,"Hogsmeade"
"F091",2021-03-12,270.849092854701,"Hogsmeade"
"M097",2021-03-12,130.050660414015,"Hogsmeade"
"M114",2021-03-12,146.744062872132,"Hogsmeade"
"M117",2021-03-12,223.707434168625,"Hogsmeade"
"F118",2021-03-12,NA,"Hogsmeade"
"M120",2021-03-12,2398.72489265423,"Hogsmeade"
"M126",2021-03-12,92.0709151277111,"Hogsmeade"
"F135",2021-03-12,33.9734399423322,"Hogsmeade"
"M141",2021-03-12,301.596821518554,"Hogsmeade"
"M153",2021-03-12,1599.66836335207,"Hogsmeade"
"F156",2021-03-12,80.7881715513074,"Hogsmeade"
"M160",2021-03-12,2714.19641918225,"Hogsmeade"
"M163",2021-03-12,178.659026458296,"Hogsmeade"
"M006",2021-03-19,305.54278339515,"Diagon Alley"
"M017",2021-03-19,952.401219385377,"Diagon Alley"
"F070",2021-03-19,571.831174413342,"Diagon Alley"
"F071",2021-03-19,260.999124026133,"Diagon Alley"
"M111",2021-03-19,342.478163449734,"Diagon Alley"
"F143",2021-03-19,146.848920512324,"Diagon Alley"
"M146",2021-03-19,424.258022900127,"Diagon Alley"
"F152",2021-03-19,182.524661964843,"Diagon Alley"
"F158",2021-03-19,794.906214921929,"Diagon Alley"
"M016",2021-03-19,67.9984685244457,"Forbidden Forest"
"M027",2021-03-19,124.161021342151,"Forbidden Forest"
"F030",2021-03-19,91.7908228719717,"Forbidden Forest"
"M039",2021-03-19,356.498464632802,"Forbidden Forest"
"F083",2021-03-19,34.9427191022981,"Forbidden Forest"
"M085",2021-03-19,59.6450661222958,"Forbidden Forest"
"F087",2021-03-19,606.779714215339,"Forbidden Forest"
"F090",2021-03-19,97.6902077331373,"Forbidden Forest"
"M092",2021-03-19,161.842225334744,"Forbidden Forest"
"M098",2021-03-19,298.896389751354,"Forbidden Forest"
"F110",2021-03-19,140.433830249083,"Forbidden Forest"
"F115",2021-03-19,184.897644675082,"Forbidden Forest"
"F121",2021-03-19,201.852375920419,"Forbidden Forest"
"M123",2021-03-19,210.521495541302,"Forbidden Forest"
"M124",2021-03-19,147.553592976176,"Forbidden Forest"
"F127",2021-03-19,35.3318584404149,"Forbidden Forest"
"F128",2021-03-19,42.4414910314869,"Forbidden Forest"
"F137",2021-03-19,69.0328373958094,"Forbidden Forest"
"M138",2021-03-19,94.7562908163776,"Forbidden Forest"
"F140",2021-03-19,143.479149245297,"Forbidden Forest"
"M149",2021-03-19,81.1550141521797,"Forbidden Forest"
"F151",2021-03-19,87.0643986493535,"Forbidden Forest"
"F032",2021-03-19,181.069905769003,"Gringotts"
"F036",2021-03-19,96.6209682698533,"Gringotts"
"M045",2021-03-19,231.043321297232,"Gringotts"
"M048",2021-03-19,337.715018213102,"Gringotts"
"M050",2021-03-19,248.265862741575,"Gringotts"
"M057",2021-03-19,399.667022519269,"Gringotts"
"F063",2021-03-19,402.778154345409,"Gringotts"
"F066",2021-03-19,242.773643385127,"Gringotts"
"F073",2021-03-19,982.33231803226,"Gringotts"
"M075",2021-03-19,129.651781734969,"Gringotts"
"F081",2021-03-19,782.437466030465,"Gringotts"
"F084",2021-03-19,133.339033555138,"Gringotts"
"F086",2021-03-19,81.1007546346888,"Gringotts"
"M089",2021-03-19,674.614322761833,"Gringotts"
"F093",2021-03-19,611.78788313121,"Gringotts"
"F095",2021-03-19,522.895165095931,"Gringotts"
"F096",2021-03-19,39.9258191830532,"Gringotts"
"M105",2021-03-19,891.393135000023,"Gringotts"
"F106",2021-03-19,96.4229400294971,"Gringotts"
"F107",2021-03-19,265.260139548676,"Gringotts"
"F109",2021-03-19,446.11254892154,"Gringotts"
"M119",2021-03-19,331.406830738105,"Gringotts"
"M122",2021-03-19,322.924728198109,"Gringotts"
"F129",2021-03-19,527.919716914115,"Gringotts"
"F132",2021-03-19,294.816970312446,"Gringotts"
"M133",2021-03-19,53.3167484687598,"Gringotts"
"M139",2021-03-19,263.210866328415,"Gringotts"
"M142",2021-03-19,179.110304421216,"Gringotts"
"F144",2021-03-19,597.153698003379,"Gringotts"
"F145",2021-03-19,154.892832101794,"Gringotts"
"M147",2021-03-19,392.149705627545,"Gringotts"
"F148",2021-03-19,421.200393397377,"Gringotts"
"F150",2021-03-19,139.089321098828,"Gringotts"
"F154",2021-03-19,1445.55353865722,"Gringotts"
"M155",2021-03-19,331.960220317245,"Gringotts"
"F157",2021-03-19,100.259095307876,"Gringotts"
"F159",2021-03-19,122.558232589687,"Gringotts"
"M161",2021-03-19,48.3194852784731,"Gringotts"
"F162",2021-03-19,59.3034842802677,"Gringotts"
"F052",2021-03-19,171.601570051657,"Hogsmeade"
"F056",2021-03-19,143.54739619247,"Hogsmeade"
"F058",2021-03-19,347.666970828935,"Hogsmeade"
"F062",2021-03-19,158.684473506726,"Hogsmeade"
"M068",2021-03-19,193.674098879949,"Hogsmeade"
"M077",2021-03-19,84.9441439884032,"Hogsmeade"
"F079",2021-03-19,252.566063317038,"Hogsmeade"
"F091",2021-03-19,440.456098020753,"Hogsmeade"
"M097",2021-03-19,120.99765161371,"Hogsmeade"
"M114",2021-03-19,NA,"Hogsmeade"
"M117",2021-03-19,246.429361973341,"Hogsmeade"
"F118",2021-03-19,167.123827427767,"Hogsmeade"
"M120",2021-03-19,1429.59482496466,"Hogsmeade"
"M126",2021-03-19,95.2458977958074,"Hogsmeade"
"F135",2021-03-19,65.2434251002752,"Hogsmeade"
"M141",2021-03-19,442.181115098067,"Hogsmeade"
"M153",2021-03-19,953.885994064887,"Hogsmeade"
"F156",2021-03-19,64.3151646251288,"Hogsmeade"
"M160",2021-03-19,1365.53323687273,"Hogsmeade"
"M163",2021-03-19,360.302397976026,"Hogsmeade"
"M006",2021-03-26,243.731979414784,"Diagon Alley"
"M017",2021-03-26,816.896240250249,"Diagon Alley"
"F070",2021-03-26,227.930611279603,"Diagon Alley"
"F071",2021-03-26,396.283697494846,"Diagon Alley"
"M111",2021-03-26,437.333492102675,"Diagon Alley"
"F143",2021-03-26,148.696426745814,"Diagon Alley"
"M146",2021-03-26,368.200661329921,"Diagon Alley"
"F152",2021-03-26,196.392826712348,"Diagon Alley"
"F158",2021-03-26,775.627522139594,"Diagon Alley"
"M016",2021-03-26,48.805710384659,"Forbidden Forest"
"M027",2021-03-26,278.438865541878,"Forbidden Forest"
"F030",2021-03-26,119.697309980158,"Forbidden Forest"
"M039",2021-03-26,283.688830420522,"Forbidden Forest"
"F083",2021-03-26,51.5376654685635,"Forbidden Forest"
"M085",2021-03-26,57.9751269602863,"Forbidden Forest"
"F087",2021-03-26,538.624743553987,"Forbidden Forest"
"F090",2021-03-26,75.8175055497,"Forbidden Forest"
"M092",2021-03-26,229.221834002626,"Forbidden Forest"
"M098",2021-03-26,181.385371792096,"Forbidden Forest"
"F110",2021-03-26,77.9278157670089,"Forbidden Forest"
"F115",2021-03-26,167.153798560288,"Forbidden Forest"
"F121",2021-03-26,340.688373834311,"Forbidden Forest"
"M123",2021-03-26,130.123402125236,"Forbidden Forest"
"M124",2021-03-26,107.234421115909,"Forbidden Forest"
"F127",2021-03-26,110.211224320034,"Forbidden Forest"
"F128",2021-03-26,41.744186361623,"Forbidden Forest"
"F137",2021-03-26,64.2327620437216,"Forbidden Forest"
"M138",2021-03-26,121.079552869149,"Forbidden Forest"
"F140",2021-03-26,74.3331330267258,"Forbidden Forest"
"M149",2021-03-26,65.7837407069505,"Forbidden Forest"
"F151",2021-03-26,126.932425298539,"Forbidden Forest"
"F032",2021-03-26,202.003194398578,"Gringotts"
